-11.985	3.3338	11.16
0.42115	0.92553	0.071523
-0.90956	0.38809	0.24681
0.18738	-0.14557	0.97782
-11.985	3.3338	11.16
0.42115	0.92553	0.071523
-0.90956	0.38809	0.24681
0.18738	-0.14557	0.97782
-9.6163	5.1186	13.007
0.052406	0.95232	0.30057
-0.99854	0.045937	0.028553
0.013384	-0.30163	0.95333
-7.2798	-3.8794	30.047
-0.94116	-0.32623	0.088301
0.16798	-0.67825	-0.71537
0.29327	-0.65845	0.69314
